view,index,pred_psnr,pred_ssim,pred_rmse,fbp_psnr,fbp_ssim,fbp_rmse
90,0,35.12047164202595,0.9098613467308068,0.017537852749228477,15.678216137472461,0.25518306027976906,0.16447094082832336
90,1,34.95946699565869,0.9033413567652998,0.017865970730781555,15.343300362850842,0.2509513715809483,0.17093656957149506
90,2,36.76618664432596,0.9392552304098131,0.014510776847600937,15.818332709658925,0.20956564647397563,0.1618390530347824
90,3,37.35708919223649,0.9415145515853932,0.013556436635553837,15.978701277166818,0.263673958895116,0.15887843072414398
90,4,37.06799688367896,0.9409295975943558,0.014015228487551212,15.757901945660615,0.20208774361358417,0.1629689633846283
90,5,35.720036241636045,0.9260341959282228,0.016368094831705093,14.712246216217878,0.23424939827400795,0.18381786346435547
90,6,36.01216069297401,0.9068051813957727,0.0158267579972744,15.30009046367038,0.23809219967393092,0.1717890352010727
90,7,37.032522084107235,0.9414981556592872,0.014072585850954056,15.83415715123869,0.23095177330539912,0.16154448688030243
90,8,35.81399867552811,0.9317425641890501,0.016191983595490456,14.707613243373213,0.2323893374111881,0.18391592800617218
90,9,36.22464813498308,0.9320432029640598,0.015444277785718441,15.458138124701676,0.21660813823935457,0.1686914563179016
90,10,36.78217144649335,0.9412175664348474,0.014484096318483353,15.698698147218765,0.21748351509148592,0.1640835702419281
90,11,35.216408655648124,0.9147236338952384,0.017345210537314415,15.163424940105356,0.23084353155273682,0.17451338469982147
90,12,35.632025822107956,0.8915914638370831,0.01653479039669037,14.49162167206018,0.2256237489232863,0.18854670226573944
90,13,35.98958011222897,0.9228173542732698,0.01586795598268509,15.65013814146797,0.24594424701879056,0.1650034785270691
90,14,34.9007861296901,0.9074548587372702,0.0179870817810297,14.616364920434384,0.20128775880246805,0.18585819005966187
90,15,34.27378157958175,0.8885811827986074,0.01933351904153824,14.819178248893444,0.22570169301297224,0.18156872689723969
90,16,36.33274825042821,0.9325870237705755,0.01525325607508421,15.565635263898862,0.21943307129036524,0.16661658883094788
90,17,36.83929608624562,0.9374063086728055,0.014389152638614178,15.842953482868506,0.21174763839454439,0.16138096153736115
90,18,34.55916763123281,0.8981110320963659,0.018708614632487297,15.165081098441204,0.22543124035427536,0.1744801104068756
90,19,34.23301778467598,0.8903076129917544,0.019424470141530037,14.808715323001607,0.22171201233156693,0.18178759515285492
90,20,34.321601787784644,0.8965492395058846,0.019227370619773865,15.215131562753811,0.22453851564579438,0.17347761988639832
90,21,36.68388764720005,0.9224480905901029,0.014648918993771076,14.393322664404387,0.2141550922032604,0.19069260358810425
90,22,35.54804367391274,0.9280701091190621,0.01669543795287609,14.748133163476574,0.23165639178329286,0.1830599457025528
90,23,34.96070203941781,0.9070248085181931,0.017863431945443153,15.04229780128135,0.21110980187288753,0.17696407437324524
90,24,35.361647615835444,0.9129289422032544,0.017057588323950768,15.646815670625756,0.25457816814753376,0.16506659984588623
90,25,35.24575097060222,0.9099916657037044,0.017286714166402817,14.605573067845485,0.20322122037695955,0.18608929216861725
90,26,35.33786151456682,0.9150870900487814,0.017104364931583405,15.515125439482954,0.23352060563960092,0.16758832335472107
90,27,35.110021778831126,0.9030771044531216,0.01755896583199501,14.685073177164323,0.22096230114560422,0.18439380824565887
90,28,35.58637250704017,0.9285713703003105,0.016621924936771393,15.145977243185216,0.22659286134716414,0.17486430704593658
90,29,36.40672868190429,0.9266449757332271,0.015123890712857246,15.446415176683583,0.2656968788106003,0.16891929507255554
90,30,37.36182751786571,0.9409600621521081,0.013549042865633965,15.707591242732978,0.19808403815292738,0.16391566395759583
90,31,35.372651167329195,0.9089411724330293,0.017035992816090584,15.236688702804386,0.21885912344123357,0.17304760217666626
90,32,36.19779375251391,0.9109328962320611,0.015492101199924946,15.32269258653114,0.2476165331932626,0.1713426262140274
90,33,35.143896912261035,0.9090409557685886,0.01749061793088913,14.610673553480071,0.19725557298635427,0.18598003685474396
90,34,35.87631147759623,0.9220334408291394,0.016076236963272095,16.00094577129195,0.2283318941019256,0.15847206115722656
90,35,34.501659596372825,0.8930506881548613,0.018832892179489136,14.90580218494053,0.2336580707548818,0.1797669678926468
90,36,36.71487472040208,0.9337848585651823,0.014596751891076565,15.041125292873073,0.19976217489595752,0.17698796093463898
90,37,35.88135042205374,0.9313468057510579,0.016066914424300194,15.052888244347006,0.2037732840267322,0.17674843966960907
90,38,35.876096008797724,0.9206260086078358,0.01607663556933403,15.657936615208987,0.24813815939316272,0.16485539078712463
90,39,35.6741393709163,0.920391221667076,0.01645481586456299,16.038697551195646,0.2408127350525405,0.15778478980064392
90,40,36.16078600673558,0.9093581158279037,0.01555824838578701,15.293582317374616,0.2411847469980345,0.17191781103610992
90,41,35.67218254993824,0.9233186158243584,0.016458522528409958,16.107583509882804,0.24354271851880982,0.15653838217258453
90,42,36.33715798031953,0.9297318022992161,0.015245514921844006,14.667166033963667,0.18366416730613236,0.18477435410022736
90,43,35.16261395821134,0.9258650548950064,0.017452968284487724,14.79848357743019,0.2333940749994582,0.18200185894966125
90,44,36.57027161449827,0.9348541358816069,0.014841794036328793,15.857040847264663,0.21362155772665228,0.16111944615840912
90,45,35.91420546622277,0.9239600725375816,0.01600625552237034,15.733175423812993,0.23186504094240704,0.16343356668949127
90,46,35.02669157401251,0.9077153447155839,0.017728229984641075,15.076697203244105,0.21398483604426854,0.17626462876796722
90,47,36.16525126200989,0.9278596675143131,0.015550252050161362,14.64639601007686,0.18364220152343938,0.1852167248725891
90,48,36.728701265806365,0.9209368342149921,0.014573536813259125,14.481588779459218,0.21428557684723598,0.18876460194587708
90,49,35.10092158778624,0.9143325139525442,0.01757737062871456,15.087963153828074,0.21132396723138674,0.17603613436222076
90,50,35.491783613285776,0.9289013148478553,0.016803927719593048,15.046840643033732,0.21980038600770915,0.17687153816223145
90,51,36.29800790636108,0.923131217254163,0.01531438622623682,14.610461241734127,0.22233413073177144,0.18598458170890808
90,52,35.75438090723366,0.9321132228764438,0.01630350574851036,16.206049680591512,0.24467057717933693,0.15477381646633148
90,53,36.20005928776284,0.9086320819414057,0.01548806019127369,14.937895170032913,0.25700377686235437,0.17910398542881012
90,54,36.8428231321035,0.941037549281188,0.014383310452103615,15.699084801855633,0.21767076087292306,0.16407626867294312
90,55,35.83065139882693,0.9192765699950679,0.01616097055375576,14.607675585887616,0.19467466926027616,0.18604423105716705
90,56,34.77688291912231,0.9057796823174052,0.018245505169034004,15.231699606242103,0.24161590759188845,0.1731470227241516
90,57,35.3798499153513,0.9160817884785597,0.01702187955379486,15.523871236279131,0.23456633626152337,0.1674196571111679
90,58,36.05301295379553,0.9269859803842159,0.01575249619781971,15.955929931903345,0.25187033012230325,0.15929551422595978
90,59,34.347856872466735,0.889430209477456,0.019169339910149574,14.854987056989994,0.23451695483474724,0.1808217614889145
90,60,36.2197821480925,0.9222215337211688,0.015452932566404343,16.0519858279992,0.23562169172407207,0.1575435847043991
90,61,35.81326251112203,0.931907533788817,0.01619335636496544,16.17026758003377,0.2412980547147662,0.1554127335548401
90,62,37.2912411036162,0.9428167376717876,0.013659598305821419,15.707657422592883,0.19894740483640766,0.16391439735889435
90,63,34.368325031687654,0.9029879765721278,0.019124221056699753,15.527368773261925,0.19838252707319043,0.16735225915908813
90,64,35.93497563799676,0.9221265819997229,0.015968026593327522,16.0132287146106,0.22678938454195322,0.15824812650680542
90,65,36.74154350360454,0.9360471170279598,0.01455200370401144,14.912374694701613,0.1997286193662992,0.17963099479675293
90,66,36.503680347171425,0.9188898446165082,0.014956018887460232,14.46606867977871,0.2115494683678897,0.1891022026538849
90,67,35.93680850173761,0.9153945312668572,0.015964657068252563,14.665104792591341,0.22949627436409167,0.18481820821762085
90,68,35.68874710616103,0.929041960993094,0.016427166759967804,15.07405656171554,0.22625804388433612,0.1763182133436203
90,69,35.41574504314228,0.9284847898722782,0.016951680183410645,15.108115001668171,0.20373386887388217,0.175628200173378
90,70,36.050539145558005,0.9294529660797941,0.015756983309984207,15.775628601888215,0.23109624424926628,0.16263671219348907
90,71,35.33956236236611,0.9136594246292233,0.017101015895605087,15.53400818691175,0.23632752130142348,0.16722439229488373
90,72,34.34544139005662,0.8976623058883119,0.019174670800566673,15.0969022750789,0.22300032831158856,0.17585507035255432
90,73,36.885238303101275,0.9196460324562447,0.014313243329524994,14.49196175526021,0.21227992018065325,0.1885393112897873
90,74,35.50575031984775,0.9209675438720323,0.016776928678154945,16.027209300850387,0.2386690226287056,0.1579936146736145
90,75,35.10905142718629,0.9062424620854679,0.01756092719733715,15.26321509434705,0.23450491684885882,0.17251992225646973
90,76,36.58442127230458,0.917387928240779,0.014817636460065842,14.459086750166637,0.21336420226239927,0.1892542541027069
90,77,35.95397894521302,0.9227013057492933,0.01593312807381153,15.802619387577025,0.2512656235554728,0.16213209927082062
90,78,35.85035259531525,0.9238350507586399,0.016124356538057327,15.73264486465845,0.23243923872712907,0.16344355046749115
90,79,34.6503005181297,0.893980984768428,0.018513347953557968,14.894045565544863,0.2339767707540083,0.18001043796539307
90,80,35.37123718076913,0.9265849379983055,0.01703876629471779,14.807929818928997,0.22545847447676498,0.18180403113365173
90,81,36.063158972824596,0.9272095598678897,0.015734104439616203,14.663638107276569,0.18334358287511635,0.18484942615032196
90,82,36.35428716495719,0.9326017140136548,0.015215479768812656,15.97084739470769,0.26139414398748134,0.15902215242385864
90,83,34.551780776750725,0.8976428270411159,0.018724532797932625,15.14840409333168,0.22080160185101794,0.17481543123722076
90,84,35.87813933201837,0.9275553437990903,0.01607285626232624,15.510764398126973,0.21669928162808777,0.16767248511314392
90,85,35.98428055266544,0.9251138804708877,0.01587764173746109,15.411106609274414,0.2576824819090533,0.16960734128952026
90,86,36.163947147991344,0.9313118045712814,0.015552587807178497,15.663969491631608,0.23253527457861292,0.1647409349679947
90,87,36.06522829394479,0.9196924481072005,0.01573035679757595,14.517447400633525,0.2262843349180707,0.18798692524433136
90,88,36.06545166249772,0.9301029194483262,0.015729952603578568,14.75577148572003,0.21681904499353755,0.18289902806282043
90,89,36.02163410689342,0.9316782407975245,0.01580950617790222,15.15103950088901,0.21904518869088518,0.17476241290569305
90,90,34.82872717328035,0.894037382837412,0.018136924132704735,14.906965764572357,0.21809995584554154,0.17974288761615753
90,91,35.97439298216259,0.9225366741708402,0.015895726159214973,14.601541090343355,0.18470824011360526,0.18617567420005798
90,92,36.157924752585814,0.9290213343663328,0.015563374385237694,14.660397972363107,0.18351889843410105,0.1849183887243271
90,93,34.64933729884133,0.9024124499883251,0.01851540245115757,15.083566417149044,0.23840223785200795,0.17612527310848236
90,94,35.661648950873534,0.9305228311193906,0.01647849567234516,15.085339132833738,0.22125521905157192,0.1760893166065216
90,95,35.28162715125728,0.8982437419767565,0.017215458676218987,14.94881915731191,0.213888909005366,0.17887887358665466
90,96,35.74829901801839,0.9188711391016705,0.016314925625920296,15.782383211723959,0.25379728381324446,0.16251027584075928
90,97,35.973916693164,0.9059088124673573,0.015896597877144814,15.295072146385722,0.2339762818777198,0.1718883216381073
90,98,36.00934948827364,0.9295892401890011,0.015831882134079933,15.487708252910688,0.2139939437791561,0.16811814904212952
90,99,35.949516004777344,0.9226863628732934,0.01594131626188755,15.742383883938535,0.2447499468322269,0.16326038539409637
90,100,37.13715333566989,0.9429303888879647,0.013904082588851452,16.510270185131297,0.2618191418668485,0.1494467556476593
90,101,35.00549999861779,0.9073629434672505,0.017771536484360695,15.302306056178441,0.23941264779526608,0.17174524068832397
90,102,36.256233456272334,0.9257897784822666,0.015388217754662037,16.16608121400674,0.25088153384214373,0.15548765659332275
