view,index,pred_psnr,pred_ssim,pred_rmse,fbp_psnr,fbp_ssim,fbp_rmse
45,0,31.753408381266382,0.8759422964256721,0.02584220841526985,13.683829276340129,0.1785148571375994,0.20692287385463715
45,1,31.826004943221022,0.8733390713169407,0.02562711574137211,13.57221538033653,0.17751070875798403,0.20959900319576263
45,2,33.494451119468266,0.9144426290126061,0.02114839479327202,14.04391223170656,0.14106522029877325,0.19852004945278168
45,3,33.73892082335872,0.9117544112287506,0.02056146040558815,13.918834943374092,0.18122225600764325,0.20139943063259125
45,4,33.77756466709459,0.9176305612545392,0.020470185205340385,14.026795602350788,0.1366225417830191,0.198911651968956
45,5,32.73602831034008,0.8913430246505826,0.02307802252471447,13.518594429055364,0.1479439454740004,0.21089695394039154
45,6,33.44457075879883,0.8780461940183186,0.02127019502222538,13.902573737030778,0.15373915168913693,0.20177684724330902
45,7,32.91172319828567,0.9089002024740137,0.02261589653789997,13.889172819388786,0.16042788483930873,0.2020883858203888
45,8,32.43707592237777,0.8940668287439394,0.02388615347445011,13.48149259967416,0.15083353796629903,0.2117997109889984
45,9,32.660330266201726,0.9014875655749162,0.023280028253793716,13.577362859714006,0.1493440583950441,0.2094748318195343
45,10,32.72571183288513,0.9106966638490878,0.023105451837182045,13.773976253821044,0.15256988567976573,0.20478643476963043
45,11,31.99393275972493,0.8817613478443661,0.025136418640613556,13.482332264404874,0.16015314903730177,0.21177926659584045
45,12,32.86013516532369,0.8654236248301141,0.022750619798898697,13.358630550492755,0.14250107546238688,0.21481691300868988
45,13,32.68696096119192,0.8929420755186932,0.02320876531302929,13.50164181530266,0.17253122655349779,0.21130894124507904
45,14,31.87831889146604,0.8792443621430595,0.025473231449723244,12.994181177425656,0.14067395493064422,0.22402213513851166
45,15,31.46843358192789,0.8602674619541574,0.026704123243689537,13.191626728416006,0.1576983512277635,0.21898718178272247
45,16,32.53723203430336,0.8983387568737854,0.023612307384610176,13.82687619794407,0.15345845281538203,0.20354300737380981
45,17,33.669971733272476,0.9130153226591293,0.020725328475236893,14.062897229500697,0.14473310526849098,0.19808661937713623
45,18,31.320500465127118,0.861305514585224,0.0271628275513649,13.488637359226543,0.15778405415048752,0.21162556111812592
45,19,31.092063504701613,0.8584952292322646,0.027886683121323586,13.169429263974692,0.15117058262033461,0.21954752504825592
45,20,31.04059289522373,0.8560862093890138,0.028052419424057007,13.5140268195337,0.15399986452229822,0.21100787818431854
45,21,33.4762613971736,0.894573333955467,0.021192733198404312,13.55510872220953,0.12845145249728288,0.21001222729682922
45,22,32.40021081535541,0.8883870846249581,0.023987745866179466,13.501236918525823,0.1512510191577227,0.21131882071495056
45,23,32.11556554706921,0.8790630236502622,0.024786874651908875,13.355627290094393,0.14964340663042422,0.2148911952972412
45,24,31.982218395964047,0.8808692551763653,0.02517034113407135,13.616442558381944,0.17729002306863667,0.20853447914123535
45,25,32.110863616835424,0.8802962464365586,0.024800296872854233,13.011147144664454,0.14090081908924473,0.22358497977256775
45,26,31.897140383859714,0.8806893335728497,0.025418095290660858,13.557275036351584,0.16526037966264784,0.20995984971523285
45,27,32.119933065653235,0.874010878027197,0.02477441169321537,13.185042800030422,0.1539809650809731,0.21915322542190552
45,28,31.850111295625364,0.8801496460705089,0.025556093081831932,13.648986770120528,0.16102003316982358,0.20775462687015533
45,29,33.269837184616655,0.9002756743168105,0.021702418103814125,13.808053498678778,0.18178176240495458,0.2039845734834671
45,30,34.13695287909747,0.9192242555353453,0.019640492275357246,13.959161335943131,0.12763935080467867,0.20046654343605042
45,31,32.35436579690183,0.8801226824165198,0.024114690721035004,13.358257003103965,0.15418804948065779,0.21482613682746887
45,32,33.46393003399128,0.8819597841581942,0.021222839131951332,13.849230562609968,0.1581010708631016,0.20301984250545502
45,33,32.15617233397146,0.8816963679047314,0.024671263992786407,13.085057520484584,0.13699471210447772,0.22169052064418793
45,34,32.805111901698055,0.896001568434604,0.022895198315382004,14.025018703142177,0.15554861708528625,0.1989523321390152
45,35,31.46566797424264,0.861068927798478,0.026712628081440926,13.254866578859499,0.16152424019015954,0.21739856898784637
