scheduler,sparse_factor,seed,epoch,train_loss,val_psnr,val_ssim,lr_used,lr_next,best_val_psnr,is_best,epoch_seconds
cosine,12,2026,59,0.0004986133777962872,31.362490167617796,0.8589352548122406,3.605683965356876e-05,3.455569536622454e-05,31.362490167617796,1,221.30498814582825
cosine,12,2026,60,0.0004905190530070889,31.41154863357544,0.8597975510358811,3.455569536622454e-05,3.306979767733668e-05,31.41154863357544,1,221.49625730514526
cosine,12,2026,61,0.0004825298193155889,31.45059757232666,0.8602985560894012,3.306979767733668e-05,3.160061298852956e-05,31.45059757232666,1,220.8252182006836
cosine,12,2026,62,0.000476046178822601,31.495717296600343,0.8610731410980225,3.160061298852956e-05,3.0149591207714158e-05,31.495717296600343,1,215.53514528274536
cosine,12,2026,63,0.0004709427308619078,31.51836199760437,0.8615414679050446,3.0149591207714158e-05,2.871816431820421e-05,31.51836199760437,1,221.21540427207947
cosine,12,2026,64,0.0004665534353635382,31.5402770614624,0.862160295844078,2.871816431820421e-05,2.7307744965521377e-05,31.5402770614624,1,221.0778317451477
cosine,12,2026,65,0.00046251972185444324,31.547537698745728,0.8623845160007477,2.7307744965521377e-05,2.5919725063284752e-05,31.547537698745728,1,220.9946265220642
cosine,12,2026,66,0.0004584005993942657,31.56104552268982,0.8627792185544968,2.5919725063284752e-05,2.45554744195602e-05,31.56104552268982,1,221.46562910079956
cosine,12,2026,67,0.00045374346461429603,31.580339231491088,0.8632245934009553,2.45554744195602e-05,2.3216339385025067e-05,31.580339231491088,1,220.70956707000732
cosine,12,2026,68,0.00044902609771314643,31.605863161087036,0.8636451661586761,2.3216339385025067e-05,2.1903641524282742e-05,31.605863161087036,1,217.11905598640442
cosine,12,2026,69,0.0004447462525648633,31.631656465530394,0.8640851467847824,2.1903641524282742e-05,2.0618676311637828e-05,31.631656465530394,1,221.00336265563965
cosine,12,2026,70,0.00044125057840833183,31.657109441757203,0.8646103918552399,2.0618676311637828e-05,1.936271185261945e-05,31.657109441757203,1,221.2253863811493
cosine,12,2026,71,0.0004389382241409767,31.678091802597045,0.8647738015651703,1.936271185261945e-05,1.813698763251427e-05,31.678091802597045,1,220.89125299453735
cosine,12,2026,72,0.0004369332504150029,31.708450841903687,0.865297629237175,1.813698763251427e-05,1.6942713293144048e-05,31.708450841903687,1,221.17392444610596
cosine,12,2026,73,0.0004325641494323691,31.75013584136963,0.8656007432937622,1.6942713293144048e-05,1.5781067439095222e-05,31.75013584136963,1,221.21917724609375
cosine,12,2026,74,0.00042771960129919513,31.778277921676636,0.8657703590393067,1.5781067439095222e-05,1.4653196474578574e-05,31.778277921676636,1,220.60151553153992
cosine,12,2026,75,0.0004236446743136035,31.796691913604736,0.8659654444456101,1.4653196474578574e-05,1.3560213472066554e-05,31.796691913604736,1,220.81457710266113
cosine,12,2026,76,0.00042027945884011604,31.813560428619386,0.866199072599411,1.3560213472066554e-05,1.2503197073825184e-05,31.813560428619386,1,220.55702209472656
cosine,12,2026,77,0.00041741374630458334,31.82703303337097,0.8663956415653229,1.2503197073825184e-05,1.1483190427424433e-05,31.82703303337097,1,220.85390377044678
cosine,12,2026,78,0.0004149395610054969,31.83830163002014,0.8666103118658066,1.1483190427424433e-05,1.0501200156277367e-05,31.83830163002014,1,219.24397373199463
cosine,12,2026,79,0.000412770710858928,31.846616315841676,0.8668062424659729,1.0501200156277367e-05,9.558195366224516e-06,31.846616315841676,1,220.7884862422943
cosine,12,2026,80,0.0004108328644638839,31.85638639450073,0.8671534389257431,9.558195366224516e-06,8.655106689143295e-06,31.85638639450073,1,220.92456007003784
cosine,12,2026,81,0.0004089755234605029,31.864392681121828,0.8673835152387619,8.655106689143295e-06,7.792825364526774e-06,31.864392681121828,1,217.55963706970215
cosine,12,2026,82,0.0004071641207824388,31.874769973754884,0.8677312457561492,7.792825364526774e-06,6.972202359937838e-06,31.874769973754884,1,221.30525970458984
cosine,12,2026,83,0.0004054139889706945,31.88605366706848,0.8680068737268448,6.972202359937838e-06,6.194047531207045e-06,31.88605366706848,1,220.92526865005493
cosine,12,2026,84,0.0004037628811435279,31.897568731307985,0.8682619160413743,6.194047531207045e-06,5.459128823202557e-06,31.897568731307985,1,221.07941365242004
cosine,12,2026,85,0.0004021944262328024,31.906169233322142,0.8683599346876144,5.459128823202557e-06,4.768171511961366e-06,31.906169233322142,1,220.50090718269348
cosine,12,2026,86,0.00040079196692664135,31.91367709159851,0.8684248572587967,4.768171511961366e-06,4.1218574889293775e-06,31.91367709159851,1,220.78092122077942
cosine,12,2026,87,0.00039954163306976984,31.919278688430786,0.8685446619987488,4.1218574889293775e-06,3.5208245880168768e-06,31.919278688430786,1,221.3671853542328
cosine,12,2026,88,0.00039842555654533417,31.92572834968567,0.8686335688829422,3.5208245880168768e-06,2.965665956133501e-06,31.92572834968567,1,221.19952940940857
cosine,12,2026,89,0.00039743121556653414,31.932386884689333,0.8686863422393799,2.965665956133501e-06,2.456929467823801e-06,31.932386884689333,1,220.47223210334778
cosine,12,2026,90,0.00039655648430021067,31.93822157859802,0.8687577605247497,2.456929467823801e-06,1.995117184581238e-06,31.93822157859802,1,220.94837379455566
cosine,12,2026,91,0.0003957905236950793,31.943211755752564,0.8688307237625122,1.995117184581238e-06,1.5806848593740957e-06,31.943211755752564,1,221.01452231407166
cosine,12,2026,92,0.0003951356549178728,31.947450342178346,0.8689135956764221,1.5806848593740957e-06,1.2140414868723282e-06,31.947450342178346,1,221.19501900672913
cosine,12,2026,93,0.00039458202833853913,31.95091932296753,0.8689702212810516,1.2140414868723282e-06,8.95548899819208e-07,31.95091932296753,1,220.8132472038269
cosine,12,2026,94,0.00039412499448390894,31.954200630187987,0.86900270819664,8.95548899819208e-07,6.255214119460932e-07,31.954200630187987,1,221.0621464252472
cosine,12,2026,95,0.00039375745098382126,31.956591577529906,0.8690372145175934,6.255214119460932e-07,4.0422550778268446e-07,31.956591577529906,1,221.42731881141663
cosine,12,2026,96,0.0003934743624940961,31.959324131011964,0.8690715098381042,4.0422550778268446e-07,2.3187957966901576e-07,31.959324131011964,1,221.40749263763428
cosine,12,2026,97,0.0003932626412837846,31.961318311691283,0.8690762555599213,2.3187957966901576e-07,1.0865371222856348e-07,31.961318311691283,1,221.2443790435791
cosine,12,2026,98,0.00039311378331173015,31.962817039489746,0.8690747356414795,1.0865371222856348e-07,3.4669514515248675e-08,31.962817039489746,1,220.84209084510803
cosine,12,2026,99,0.00039300775189870054,31.963447675704955,0.8690734601020813,3.4669514515248675e-08,1e-08,31.963447675704955,1,221.18483543395996
