scheduler,sparse_factor,seed,epoch,train_loss,val_psnr,val_ssim,lr_used,lr_next,best_val_psnr,is_best,epoch_seconds
step,12,2026,22,0.0013843186316080391,27.901170625686646,0.7870656716823577,1.089e-05,1.089e-05,27.901170625686646,1,222.90026950836182
step,12,2026,23,0.0013655761164379366,27.94470421791077,0.7879716062545776,1.089e-05,1.089e-05,27.94470421791077,1,222.68589901924133
step,12,2026,24,0.0013475135461015677,27.988137826919555,0.7889136117696762,1.089e-05,1.089e-05,27.988137826919555,1,222.17872881889343
step,12,2026,25,0.0013299448605738442,28.030318698883057,0.7896635216474533,1.089e-05,1.089e-05,28.030318698883057,1,222.78901886940002
step,12,2026,26,0.001312973982548125,28.072973070144652,0.7907598578929901,1.089e-05,1.089e-05,28.072973070144652,1,221.87987422943115
step,12,2026,27,0.001296362045442525,28.113643865585328,0.7916463881731033,1.089e-05,1.089e-05,28.113643865585328,1,223.04032158851624
step,12,2026,28,0.0012804606904568716,28.15280700683594,0.7924781107902527,1.089e-05,1.089e-05,28.15280700683594,1,223.1053614616394
step,12,2026,29,0.0012649740637471893,28.192035923004152,0.793399156332016,1.089e-05,3.5937000000000004e-06,28.192035923004152,1,223.21403455734253
step,12,2026,30,0.001245328485058823,28.23896438598633,0.7938964474201202,3.5937000000000004e-06,3.5937000000000004e-06,28.23896438598633,1,223.0632038116455
step,12,2026,31,0.001237807643237046,28.254726266860963,0.7942156332731247,3.5937000000000004e-06,3.5937000000000004e-06,28.254726266860963,1,222.92866778373718
step,12,2026,32,0.0012318604013818047,28.269697694778444,0.7945344072580337,3.5937000000000004e-06,3.5937000000000004e-06,28.269697694778444,1,222.96558785438538
step,12,2026,33,0.0012262301053633836,28.284259843826295,0.7948415976762772,3.5937000000000004e-06,3.5937000000000004e-06,28.284259843826295,1,222.7904508113861
step,12,2026,34,0.0012207508668362788,28.29844864845276,0.7951578748226166,3.5937000000000004e-06,3.5937000000000004e-06,28.29844864845276,1,222.63187289237976
step,12,2026,35,0.0012153593180413368,28.31255738258362,0.7954693675041199,3.5937000000000004e-06,3.5937000000000004e-06,28.31255738258362,1,223.36538434028625
step,12,2026,36,0.0012100571006744025,28.32650294303894,0.7957789689302445,3.5937000000000004e-06,3.5937000000000004e-06,28.32650294303894,1,222.78945231437683
step,12,2026,37,0.0012048079449315434,28.340144720077515,0.7960979145765305,3.5937000000000004e-06,3.5937000000000004e-06,28.340144720077515,1,222.97492909431458
step,12,2026,38,0.0011996092792113803,28.353996334075926,0.7963887810707092,3.5937000000000004e-06,3.5937000000000004e-06,28.353996334075926,1,222.9587845802307
step,12,2026,39,0.0011945067677509096,28.36771692276001,0.7966858226060868,3.5937000000000004e-06,1.185921e-06,28.36771692276001,1,223.1257004737854
step,12,2026,40,0.0011873067711342183,28.383548774719237,0.7970908749103546,1.185921e-06,1.185921e-06,28.383548774719237,1,222.97864723205566
step,12,2026,41,0.0011849319459853018,28.38903679847717,0.7972171628475189,1.185921e-06,1.185921e-06,28.38903679847717,1,222.9828896522522
step,12,2026,42,0.0011830046794321458,28.394264669418334,0.7973473906517029,1.185921e-06,1.185921e-06,28.394264669418334,1,215.45200634002686
step,12,2026,43,0.0011811546419096643,28.399329175949095,0.7974404191970825,1.185921e-06,1.185921e-06,28.399329175949095,1,222.6986632347107
step,12,2026,44,0.001179329449248113,28.404183778762818,0.7975437581539154,1.185921e-06,1.185921e-06,28.404183778762818,1,222.61687994003296
