view,index,pred_psnr,pred_ssim,pred_rmse,fbp_psnr,fbp_ssim,fbp_rmse
30,0,22.308266389884363,0.6765774615398514,0.07666315138339996,12.36616253185802,0.14459275271683303,0.24081963300704956
30,1,21.91768568097678,0.6678349906573773,0.08018916845321655,12.271627408471275,0.14063572464805033,0.2434549629688263
30,2,23.90748030635734,0.7570919860473166,0.06377140432596207,12.70021765365042,0.11070102117339421,0.23173364996910095
30,3,22.235885507395643,0.683872937984693,0.0773046687245369,12.438851027514124,0.14784885423466487,0.23881271481513977
30,4,24.1624493812808,0.7669627392358875,0.06192664057016373,12.622911520760479,0.10425125119674655,0.2338053286075592
30,5,22.912360354311588,0.5942080140020644,0.07151250541210175,12.391526476206497,0.11275164992657793,0.2401174157857895
30,6,23.602136908275252,0.6891943049694096,0.06605309247970581,12.954096966216577,0.1180188043072988,0.22505836188793182
30,7,22.55926458190607,0.7112673833963823,0.07447949796915054,12.576286611586555,0.12759770603895612,0.23506374657154083
30,8,22.7896099106794,0.5927349042420422,0.07253030687570572,12.34280361431082,0.11753878782827701,0.24146810173988342
30,9,22.230337101728605,0.6873920249469249,0.0773540660738945,12.234312079996998,0.12011388818158827,0.24450312554836273
30,10,22.448205936855672,0.713399891914168,0.07543791830539703,12.450212291382822,0.12121109384601808,0.23850055038928986
30,11,22.744388389282854,0.7115846453368788,0.0729089081287384,12.34045135713031,0.12705584768530057,0.2415335327386856
30,12,23.36551496058872,0.7325639192104842,0.06787725538015366,12.435177668304576,0.10912952473514244,0.23891374468803406
30,13,22.01912869018843,0.6840235181754956,0.07925808429718018,12.202179262995276,0.1398603430761428,0.2454093098640442
30,14,22.46431956637479,0.6915558821236685,0.07529809325933456,11.860168714429356,0.11027839067504602,0.25526517629623413
30,15,22.292583114283797,0.672199782668981,0.07680170238018036,11.898172194837604,0.12010715729850849,0.25415074825286865
30,16,22.35489423338589,0.6723548283703463,0.07625271379947662,12.425163509316251,0.12386984061658766,0.23918935656547546
30,17,23.95644430223672,0.7591389550818225,0.06341292709112167,12.665531800398975,0.11276176362829081,0.23266088962554932
30,18,22.06466226117351,0.637768685654238,0.07884368300437927,12.140848333728904,0.12515619804154254,0.2471482902765274
30,19,22.248202207231454,0.6659083627343936,0.07719512283802032,11.845562085466732,0.11887521850388703,0.25569480657577515
30,20,22.363588281662224,0.6383073976233774,0.07617642730474472,12.291183412116286,0.12500007887433814,0.24290744960308075
30,21,23.754857076614144,0.6273032347335062,0.06490186601877213,12.687130541387058,0.0973490543198672,0.23208308219909668
30,22,22.79024716869586,0.5898166428872512,0.07252498716115952,12.407397102129057,0.1199427696156718,0.23967908322811127
30,23,22.453358844067314,0.7005114745723866,0.0753931775689125,12.142774966687604,0.11811370010354424,0.24709345400333405
30,24,22.351209136176827,0.6806031810366817,0.07628507167100906,12.32383760121735,0.14410612885626797,0.24199596047401428
30,25,22.61911788822083,0.7011893649980313,0.07396804541349411,11.907629881475119,0.11133788720115433,0.25387415289878845
30,26,21.65640542130431,0.6620955322396554,0.0826379805803299,12.173665540969239,0.13396142868071284,0.24621625244617462
30,27,22.172366304860056,0.6928159316557324,0.07787206768989563,12.020514070196683,0.12218583191371855,0.2505961060523987
30,28,22.97733892851076,0.5954896260002318,0.0709795206785202,12.490888603280785,0.1262405650058633,0.23738625645637512
30,29,22.682706245026353,0.7041353368427427,0.07342850416898727,12.478189687686143,0.14129241134031872,0.23773357272148132
30,30,24.55218143070755,0.7826501224169414,0.0592094361782074,12.696272134315997,0.09728424524317289,0.23183894157409668
