view,index,pred_psnr,pred_ssim,pred_rmse,pred_mae,fbp_psnr,fbp_ssim,fbp_rmse,fbp_mae
30,97,23.556227740714757,0.6867448910704917,0.06640313565731049,0.04575148597359657,13.018364879898854,0.11618658733312513,0.22339926660060883,0.17072409391403198
30,98,22.212127607928398,0.6806574839156933,0.07751639932394028,0.04879715293645859,12.163245036112183,0.12082411025618243,0.2465118169784546,0.18195059895515442
30,99,22.104209435336003,0.6907192979308163,0.07848551869392395,0.047585777938365936,12.302141429988376,0.14043348880444279,0.2426012009382248,0.17985379695892334
30,100,22.386989864128537,0.6959956347586785,0.07597146183252335,0.047127824276685715,12.621840984715998,0.1498299261165249,0.2338341474533081,0.17027685046195984
30,101,22.413737507431986,0.693500017218317,0.07573787122964859,0.047146230936050415,12.234302926768963,0.13340888624598282,0.24450337886810303,0.18800252676010132
30,102,22.28310398859108,0.6856324695714163,0.07688555866479874,0.04694395512342453,12.445308278809481,0.14148564188388774,0.23863524198532104,0.17524701356887817
30,103,22.528166463796843,0.5828604887133926,0.07474663853645325,0.05547136068344116,12.37858989962189,0.11824349626651967,0.24047531187534332,0.1856890618801117
30,104,21.981676514792163,0.667441988639982,0.07960057258605957,0.05029325932264328,12.211710949572712,0.13329417512823039,0.2451401650905609,0.18158969283103943
30,105,22.58174464974188,0.5831655570502358,0.07428698986768723,0.05450592562556267,12.309382109658484,0.11744064800945349,0.24239905178546906,0.18488088250160217
30,106,23.88191954969884,0.6314595516016284,0.06395934522151947,0.0467645525932312,12.68901396649243,0.0932903701342815,0.23203276097774506,0.17709486186504364
30,107,22.586399019055122,0.7020375354192111,0.07424718886613846,0.04614457115530968,12.6664246249915,0.1464367528718524,0.2326369732618332,0.1740017533302307
30,108,22.42341848722949,0.6848081093786677,0.07565350830554962,0.046146076172590256,12.386636533574244,0.1427333130978726,0.24025264382362366,0.18029700219631195
30,109,23.310260708859218,0.6091471116416882,0.06831041723489761,0.050533972680568695,12.456918752400716,0.10916758965691971,0.23831647634506226,0.1831665188074112
30,110,22.82880913840947,0.5938642932661753,0.07220371812582016,0.05229632928967476,12.30752251988883,0.11229646650335043,0.24245093762874603,0.18515083193778992
30,111,22.091012286362826,0.6835041036682286,0.07860485464334488,0.049398262053728104,12.411359876362395,0.13717757066892114,0.239569753408432,0.17696727812290192
30,112,22.883831063366426,0.6992597051352851,0.0717477798461914,0.04448806867003441,12.381347215974971,0.1314198911752198,0.24039898812770844,0.18780852854251862
30,113,22.35623865984243,0.6973297706960795,0.0762409120798111,0.04727417230606079,12.626955155869041,0.15044106245747377,0.23369655013084412,0.1700276881456375
30,114,24.131746812083886,0.7660156972615407,0.06214592605829239,0.037751272320747375,12.664790269744088,0.10538449777774465,0.2326807677745819,0.17656934261322021
30,115,23.520682720129955,0.6897772248329048,0.06667543947696686,0.04580039903521538,12.946982959022009,0.11353672623368784,0.22524277865886688,0.17221517860889435
30,116,23.30256845725632,0.7330795187558755,0.06837094575166702,0.04263809695839882,12.340125570827425,0.11094920915042832,0.24154259264469147,0.19360370934009552
30,117,23.231688561177837,0.6105481890664721,0.06893115490674973,0.05066239461302757,12.327330904820922,0.10647739820853175,0.24189864099025726,0.19121316075325012
30,118,22.49778970844302,0.7014555143973443,0.07500850409269333,0.046589262783527374,12.506265233146651,0.14945997220145574,0.23696638643741608,0.17805807292461395
30,119,24.316532726064843,0.7042042520602029,0.06083778291940689,0.042497821152210236,13.24864761623704,0.10399504027312326,0.21755428612232208,0.16819527745246887
30,120,21.852504063904608,0.665937794367959,0.08079320937395096,0.05003385990858078,12.251781904282629,0.14250370390901276,0.24401183426380157,0.18206961452960968
30,121,22.02029868976907,0.6361731485696169,0.07924740761518478,0.052479036152362823,12.168403419525749,0.12792750569576752,0.2463654726743698,0.18651238083839417
30,122,21.908186294035474,0.6654964069723275,0.08027692139148712,0.05005580559372902,12.089900188060227,0.13274452896508962,0.2486022263765335,0.186528742313385
30,123,22.50620844896102,0.7238939381920739,0.07493583858013153,0.046328410506248474,12.258434569981409,0.12670485885130617,0.2438250184059143,0.19049620628356934
30,124,22.396708195537506,0.6394445999150693,0.07588651776313782,0.05327042564749718,12.356977258874746,0.10698822151742891,0.24107442796230316,0.17747238278388977
30,125,23.296838734130358,0.7311901740078459,0.0684160590171814,0.04291374608874321,12.336037366326469,0.1112773838850984,0.2416563183069229,0.19369518756866455
30,126,22.413294928247094,0.5829123856331337,0.0757417380809784,0.05664738267660141,12.361387947369085,0.12287504328847346,0.2409520447254181,0.18525099754333496
30,127,22.349191726276203,0.6921726051916826,0.07630278915166855,0.04786870256066322,12.349637065025249,0.13169862285946168,0.24127823114395142,0.17878812551498413
30,128,22.13881903788923,0.682397708045578,0.07817340642213821,0.048642583191394806,12.209419358262746,0.13962419302514628,0.2452048361301422,0.18142448365688324
30,129,23.48475340697093,0.7446721100575018,0.06695181131362915,0.04291294887661934,12.203237736631047,0.1016304458863461,0.24537940323352814,0.19337797164916992
30,130,22.15547722093113,0.5667444242841703,0.07802362740039825,0.05752119421958923,12.248447826246352,0.1222764488410831,0.2441055327653885,0.18500575423240662
30,131,22.537994545465892,0.5823011945454477,0.07466211169958115,0.054770465940237045,12.346814151149694,0.11838791270506781,0.24135665595531464,0.1841551512479782
30,132,23.28707524224068,0.7360425099135852,0.06849300861358643,0.041214749217033386,12.856538936385515,0.1372839123452928,0.22760042548179626,0.17287994921207428
30,133,21.937590567627538,0.6625072501633138,0.08000561594963074,0.051244836300611496,12.055290635706491,0.12304068583129688,0.2495947629213333,0.18434500694274902
30,134,23.170231394481604,0.7309016255604864,0.06942061334848404,0.0410241074860096,12.590275877731735,0.1196570568867752,0.234685480594635,0.17798738181591034
30,135,22.04024209142364,0.6271759596186999,0.07906566560268402,0.05269360914826393,12.063835688943724,0.12210719018151817,0.24934934079647064,0.18921342492103577
30,136,22.893908670609456,0.7137529052628683,0.07166458666324615,0.04504429176449776,12.108543103113508,0.11370220219167844,0.24806921184062958,0.19629545509815216
30,137,22.022570789274983,0.641921570063023,0.07922668009996414,0.0526077002286911,12.236436237383181,0.11955185277219964,0.24444329738616943,0.18321961164474487
30,138,22.85956753318194,0.7224971588676175,0.07194848358631134,0.04491433873772621,12.106362793299487,0.12076832280246903,0.24813146889209747,0.19638173282146454
